# DDL
CREATE DATABASE air
pm,city=Beijing humidity=44.0,pressure=1032.0,temperature=-9.0,wind_direction="NW",wind_speed=28.17,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 350793
pm,city=Beijing humidity=51.0,pressure=1032.0,temperature=-11.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=67.0 350794
pm,city=Beijing humidity=56.0,pressure=1033.0,temperature=-11.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=106.0 350795
pm,city=Beijing humidity=71.0,pressure=1032.0,temperature=-15.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=159.0 350796
pm,city=Beijing humidity=65.0,pressure=1032.0,temperature=-14.0,wind_direction="cv",wind_speed=0.45,precipitation=0.0,cumulative_precipitation=0.0,pm=198.0 350797
pm,city=Beijing humidity=55.0,pressure=1032.0,temperature=-14.0,wind_direction="cv",wind_speed=1.34,precipitation=0.0,cumulative_precipitation=0.0,pm=190.0 350798
pm,city=Beijing humidity=65.0,pressure=1032.0,temperature=-16.0,wind_direction="cv",wind_speed=2.23,precipitation=0.0,cumulative_precipitation=0.0,pm=210.0 350799
pm,city=Beijing humidity=71.0,pressure=1031.0,temperature=-17.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=195.0 350800
pm,city=Beijing humidity=77.0,pressure=1031.0,temperature=-16.0,wind_direction="NW",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=275.0 350801
pm,city=Beijing humidity=71.0,pressure=1031.0,temperature=-16.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=164.0 350802
pm,city=Beijing humidity=71.0,pressure=1030.0,temperature=-15.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=110.0 350803
pm,city=Beijing humidity=77.0,pressure=1030.0,temperature=-15.0,wind_direction="cv",wind_speed=0.45,precipitation=0.0,cumulative_precipitation=0.0,pm=100.0 350804
pm,city=Beijing humidity=77.0,pressure=1029.0,temperature=-15.0,wind_direction="cv",wind_speed=1.34,precipitation=0.0,cumulative_precipitation=0.0,pm=81.0 350805
pm,city=Beijing humidity=77.0,pressure=1029.0,temperature=-15.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=71.0 350806
pm,city=Beijing humidity=78.0,pressure=1029.0,temperature=-13.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 350807
pm,city=Beijing humidity=72.0,pressure=1029.0,temperature=-12.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=92.0 350808
pm,city=Beijing humidity=72.0,pressure=1030.0,temperature=-12.0,wind_direction="SE",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=135.0 350809
pm,city=Beijing humidity=56.0,pressure=1030.0,temperature=-10.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=155.0 350810
pm,city=Beijing humidity=61.0,pressure=1029.0,temperature=-10.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=198.0 350811
pm,city=Beijing humidity=56.0,pressure=1028.0,temperature=-9.0,wind_direction="SE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=250.0 350812
pm,city=Beijing humidity=57.0,pressure=1026.0,temperature=-8.0,wind_direction="SE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=200.0 350813
pm,city=Beijing humidity=52.0,pressure=1026.0,temperature=-8.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=231.0 350814
pm,city=Beijing humidity=52.0,pressure=1025.0,temperature=-8.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=250.0 350815
pm,city=Beijing humidity=52.0,pressure=1025.0,temperature=-8.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=212.0 350816
pm,city=Beijing humidity=48.0,pressure=1025.0,temperature=-8.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=219.0 350817
pm,city=Beijing humidity=52.0,pressure=1026.0,temperature=-9.0,wind_direction="cv",wind_speed=0.45,precipitation=0.0,cumulative_precipitation=0.0,pm=227.0 350818
pm,city=Beijing humidity=61.0,pressure=1026.0,temperature=-11.0,wind_direction="cv",wind_speed=1.34,precipitation=0.0,cumulative_precipitation=0.0,pm=226.0 350819
pm,city=Beijing humidity=66.0,pressure=1026.0,temperature=-12.0,wind_direction="cv",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=225.0 350820
pm,city=Beijing humidity=71.0,pressure=1027.0,temperature=-14.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=168.0 350821
pm,city=Beijing humidity=56.0,pressure=1027.0,temperature=-9.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=169.0 350822
pm,city=Beijing humidity=66.0,pressure=1027.0,temperature=-11.0,wind_direction="NW",wind_speed=6.71,precipitation=0.0,cumulative_precipitation=0.0,pm=165.0 350823
pm,city=Beijing humidity=71.0,pressure=1027.0,temperature=-13.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=159.0 350824
pm,city=Beijing humidity=71.0,pressure=1027.0,temperature=-13.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=167.0 350825
pm,city=Beijing humidity=77.0,pressure=1027.0,temperature=-14.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=196.0 350826
pm,city=Beijing humidity=84.0,pressure=1027.0,temperature=-15.0,wind_direction="NW",wind_speed=8.05,precipitation=0.0,cumulative_precipitation=0.0,pm=169.0 350827
pm,city=Beijing humidity=71.0,pressure=1027.0,temperature=-13.0,wind_direction="NW",wind_speed=9.84,precipitation=0.0,cumulative_precipitation=0.0,pm=155.0 350828
pm,city=Beijing humidity=77.0,pressure=1027.0,temperature=-16.0,wind_direction="NW",wind_speed=13.86,precipitation=0.0,cumulative_precipitation=0.0,pm=119.0 350829
pm,city=Beijing humidity=77.0,pressure=1027.0,temperature=-15.0,wind_direction="NW",wind_speed=17.88,precipitation=0.0,cumulative_precipitation=0.0,pm=106.0 350830
pm,city=Beijing humidity=71.0,pressure=1027.0,temperature=-15.0,wind_direction="NW",wind_speed=21.9,precipitation=0.0,cumulative_precipitation=0.0,pm=93.0 350831
pm,city=Beijing humidity=71.0,pressure=1028.0,temperature=-14.0,wind_direction="NW",wind_speed=25.92,precipitation=0.0,cumulative_precipitation=0.0,pm=84.0 350832
pm,city=Beijing humidity=48.0,pressure=1029.0,temperature=-9.0,wind_direction="NE",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=73.0 350833
pm,city=Beijing humidity=44.0,pressure=1029.0,temperature=-7.0,wind_direction="NE",wind_speed=11.62,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 350834
pm,city=Beijing humidity=41.0,pressure=1030.0,temperature=-6.0,wind_direction="NE",wind_speed=17.43,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 350835
pm,city=Beijing humidity=45.0,pressure=1029.0,temperature=-6.0,wind_direction="NE",wind_speed=23.24,precipitation=0.0,cumulative_precipitation=0.0,pm=49.0 350836
pm,city=Beijing humidity=41.0,pressure=1029.0,temperature=-5.0,wind_direction="NE",wind_speed=28.16,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 350837
pm,city=Beijing humidity=42.0,pressure=1029.0,temperature=-4.0,wind_direction="NE",wind_speed=33.08,precipitation=0.0,cumulative_precipitation=0.0,pm=49.0 350838
pm,city=Beijing humidity=45.0,pressure=1028.0,temperature=-4.0,wind_direction="NE",wind_speed=37.1,precipitation=0.0,cumulative_precipitation=0.0,pm=41.0 350839
pm,city=Beijing humidity=42.0,pressure=1029.0,temperature=-4.0,wind_direction="NE",wind_speed=38.89,precipitation=0.0,cumulative_precipitation=0.0,pm=37.0 350840
pm,city=Beijing humidity=42.0,pressure=1030.0,temperature=-4.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=45.0 350841
pm,city=Beijing humidity=52.0,pressure=1030.0,temperature=-7.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 350842
pm,city=Beijing humidity=48.0,pressure=1031.0,temperature=-6.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 350843
pm,city=Beijing humidity=52.0,pressure=1032.0,temperature=-7.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 350844
pm,city=Beijing humidity=48.0,pressure=1032.0,temperature=-6.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=47.0 350845
pm,city=Beijing humidity=57.0,pressure=1033.0,temperature=-8.0,wind_direction="cv",wind_speed=0.45,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 350846
pm,city=Beijing humidity=57.0,pressure=1033.0,temperature=-8.0,wind_direction="cv",wind_speed=0.9,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 350847
pm,city=Beijing humidity=72.0,pressure=1033.0,temperature=-11.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=82.0 350848
pm,city=Beijing humidity=71.0,pressure=1033.0,temperature=-13.0,wind_direction="NW",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 350849
pm,city=Beijing humidity=66.0,pressure=1033.0,temperature=-12.0,wind_direction="NW",wind_speed=4.91,precipitation=0.0,cumulative_precipitation=0.0,pm=83.0 350850
pm,city=Beijing humidity=71.0,pressure=1033.0,temperature=-13.0,wind_direction="NW",wind_speed=8.04,precipitation=0.0,cumulative_precipitation=0.0,pm=62.0 350851
pm,city=Beijing humidity=65.0,pressure=1032.0,temperature=-14.0,wind_direction="NW",wind_speed=9.83,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 350852
pm,city=Beijing humidity=66.0,pressure=1032.0,temperature=-13.0,wind_direction="NW",wind_speed=12.96,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 350853
pm,city=Beijing humidity=60.0,pressure=1032.0,temperature=-13.0,wind_direction="NW",wind_speed=16.09,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 350854
pm,city=Beijing humidity=65.0,pressure=1033.0,temperature=-14.0,wind_direction="NW",wind_speed=19.22,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 350855
pm,city=Beijing humidity=65.0,pressure=1034.0,temperature=-14.0,wind_direction="NW",wind_speed=22.35,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 350856
pm,city=Beijing humidity=66.0,pressure=1033.0,temperature=-12.0,wind_direction="NW",wind_speed=24.14,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 350857
pm,city=Beijing humidity=48.0,pressure=1033.0,temperature=-7.0,wind_direction="NE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 350858
pm,city=Beijing humidity=52.0,pressure=1033.0,temperature=-7.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 350859
pm,city=Beijing humidity=52.0,pressure=1032.0,temperature=-7.0,wind_direction="NW",wind_speed=6.26,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 350860
pm,city=Beijing humidity=53.0,pressure=1031.0,temperature=-6.0,wind_direction="NW",wind_speed=9.39,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 350861
pm,city=Beijing humidity=53.0,pressure=1031.0,temperature=-6.0,wind_direction="NW",wind_speed=12.52,precipitation=0.0,cumulative_precipitation=0.0,pm=68.0 350862
pm,city=Beijing humidity=53.0,pressure=1030.0,temperature=-5.0,wind_direction="NW",wind_speed=14.31,precipitation=0.0,cumulative_precipitation=0.0,pm=71.0 350863
pm,city=Beijing humidity=49.0,pressure=1031.0,temperature=-5.0,wind_direction="NW",wind_speed=16.1,precipitation=0.0,cumulative_precipitation=0.0,pm=88.0 350864
pm,city=Beijing humidity=53.0,pressure=1031.0,temperature=-6.0,wind_direction="NW",wind_speed=19.23,precipitation=0.0,cumulative_precipitation=0.0,pm=84.0 350865
pm,city=Beijing humidity=62.0,pressure=1032.0,temperature=-7.0,wind_direction="NW",wind_speed=23.25,precipitation=0.0,cumulative_precipitation=0.0,pm=83.0 350866
pm,city=Beijing humidity=48.0,pressure=1032.0,temperature=-6.0,wind_direction="NW",wind_speed=27.27,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 350867
pm,city=Beijing humidity=48.0,pressure=1033.0,temperature=-6.0,wind_direction="NW",wind_speed=30.4,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 350868
pm,city=Beijing humidity=42.0,pressure=1034.0,temperature=-4.0,wind_direction="NW",wind_speed=35.32,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 350869
pm,city=Beijing humidity=38.0,pressure=1034.0,temperature=-4.0,wind_direction="NW",wind_speed=44.26,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 350870
pm,city=Beijing humidity=38.0,pressure=1035.0,temperature=-5.0,wind_direction="NW",wind_speed=52.31,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 350871
pm,city=Beijing humidity=41.0,pressure=1035.0,temperature=-6.0,wind_direction="NW",wind_speed=60.36,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 350872
pm,city=Beijing humidity=48.0,pressure=1035.0,temperature=-8.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 350873
pm,city=Beijing humidity=51.0,pressure=1036.0,temperature=-11.0,wind_direction="NW",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 350874
pm,city=Beijing humidity=47.0,pressure=1036.0,temperature=-11.0,wind_direction="NW",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 350875
pm,city=Beijing humidity=43.0,pressure=1035.0,temperature=-11.0,wind_direction="NE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 350876
pm,city=Beijing humidity=43.0,pressure=1035.0,temperature=-12.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 350877
pm,city=Beijing humidity=43.0,pressure=1035.0,temperature=-12.0,wind_direction="NE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 350878
pm,city=Beijing humidity=46.0,pressure=1036.0,temperature=-13.0,wind_direction="NW",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 350879
pm,city=Beijing humidity=34.0,pressure=1036.0,temperature=-9.0,wind_direction="NW",wind_speed=13.86,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 350880
pm,city=Beijing humidity=36.0,pressure=1036.0,temperature=-10.0,wind_direction="NW",wind_speed=21.91,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 350881
pm,city=Beijing humidity=34.0,pressure=1036.0,temperature=-9.0,wind_direction="NW",wind_speed=29.06,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 350882
pm,city=Beijing humidity=37.0,pressure=1036.0,temperature=-9.0,wind_direction="NW",wind_speed=33.08,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 350883
pm,city=Beijing humidity=32.0,pressure=1035.0,temperature=-6.0,wind_direction="NW",wind_speed=42.02,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 350884
pm,city=Beijing humidity=32.0,pressure=1034.0,temperature=-5.0,wind_direction="NW",wind_speed=50.96,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 350885
pm,city=Beijing humidity=32.0,pressure=1033.0,temperature=-5.0,wind_direction="NW",wind_speed=59.01,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 350886
pm,city=Beijing humidity=29.0,pressure=1033.0,temperature=-5.0,wind_direction="NW",wind_speed=66.16,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 350887
pm,city=Beijing humidity=29.0,pressure=1032.0,temperature=-5.0,wind_direction="NW",wind_speed=71.97,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 350888
pm,city=Beijing humidity=29.0,pressure=1033.0,temperature=-5.0,wind_direction="NW",wind_speed=76.89,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 350889
pm,city=Beijing humidity=34.0,pressure=1033.0,temperature=-7.0,wind_direction="NW",wind_speed=81.81,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 350890
pm,city=Beijing humidity=29.0,pressure=1033.0,temperature=-7.0,wind_direction="NW",wind_speed=85.83,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 350891
pm,city=Beijing humidity=31.0,pressure=1033.0,temperature=-8.0,wind_direction="NW",wind_speed=89.85,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 350892
pm,city=Beijing humidity=33.0,pressure=1033.0,temperature=-10.0,wind_direction="NW",wind_speed=91.64,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 350893
pm,city=Beijing humidity=42.0,pressure=1033.0,temperature=-13.0,wind_direction="NW",wind_speed=93.43,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 350894
pm,city=Beijing humidity=43.0,pressure=1032.0,temperature=-12.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 350895
pm,city=Beijing humidity=55.0,pressure=1031.0,temperature=-15.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 350896
pm,city=Beijing humidity=50.0,pressure=1031.0,temperature=-14.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=37.0 350897
pm,city=Beijing humidity=50.0,pressure=1031.0,temperature=-14.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 350898
pm,city=Beijing humidity=59.0,pressure=1030.0,temperature=-18.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 350899
pm,city=Beijing humidity=39.0,pressure=1030.0,temperature=-13.0,wind_direction="NE",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=9.0 350900
pm,city=Beijing humidity=38.0,pressure=1030.0,temperature=-14.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 350901
pm,city=Beijing humidity=42.0,pressure=1030.0,temperature=-14.0,wind_direction="NW",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 350902
pm,city=Beijing humidity=33.0,pressure=1030.0,temperature=-12.0,wind_direction="NW",wind_speed=12.96,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 350903
pm,city=Beijing humidity=35.0,pressure=1030.0,temperature=-14.0,wind_direction="NW",wind_speed=16.98,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 350904
pm,city=Beijing humidity=33.0,pressure=1031.0,temperature=-12.0,wind_direction="NW",wind_speed=21.0,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 350905
pm,city=Beijing humidity=30.0,pressure=1031.0,temperature=-11.0,wind_direction="NW",wind_speed=26.81,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 350906
pm,city=Beijing humidity=33.0,pressure=1030.0,temperature=-11.0,wind_direction="NW",wind_speed=35.75,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 350907
pm,city=Beijing humidity=36.0,pressure=1029.0,temperature=-11.0,wind_direction="NW",wind_speed=47.82,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 350908
pm,city=Beijing humidity=39.0,pressure=1029.0,temperature=-11.0,wind_direction="NW",wind_speed=63.02,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 350909
